#Simulation_time (ns)  #z_ATT532 (Ang) #z_ATT647N(Ang)
   67.600  -11.924  -53.581 
   68.000  -10.933  -57.542 
   68.400  -10.136  -52.982 
   68.800  -11.199  -47.104 
   69.200  -16.800  -41.893 
   69.600  -15.503  -42.689 
   70.000  -17.919  -48.220 
   70.400  -21.039  -39.387 
   70.800  -17.107  -39.723 
   71.200  -17.008  -39.816 
   71.600  -15.643  -42.228 
   72.000  -14.164  -43.503 
   72.400  -12.651  -52.108 
   72.800  -13.625  -55.317 
   73.200  -14.230  -57.306 
   73.600  -15.849  -51.383 
   74.000  -16.357  -47.314 
   74.400  -15.459  -48.764 
   74.800  -13.531  -39.542 
   75.200  -15.574  -31.198 
   75.600  -15.793  -35.658 
   76.000  -10.199  -39.064 
   76.400  -13.089  -37.274 
   76.800  -14.147  -38.308 
   77.200  -12.568  -31.340 
   77.600   -8.274  -43.780 
   78.000  -11.855  -46.580 
   78.400  -13.536  -38.302 
   78.800  -18.499  -38.639 
   79.200  -15.297  -42.564 
   79.600   -8.742  -39.389 
   80.000  -11.378  -33.753 
   80.400   -5.307  -31.799 
   80.800   -6.660  -33.891 
   81.200   -8.268  -33.988 
   81.600   -8.335  -34.071 
   82.000   -9.672  -37.612 
   82.400   -9.459  -34.559 
   82.800   -6.346  -36.875 
   83.200   -6.463  -33.147 
   83.600   -8.806  -39.584 
   84.000   -6.702  -48.982 
   84.400   -7.197  -46.472 
   84.800   -7.907  -47.838 
   85.200  -10.999  -42.971 
   85.600  -10.145  -45.062 
   86.000   -8.172  -39.335 
   86.400   -9.174  -36.426 
   86.800   -9.086  -40.682 
   87.200  -10.412  -38.927 
   87.600  -10.220  -40.127 
   88.000   -9.188  -40.634 
   88.400  -13.031  -44.326 
   88.800  -11.702  -40.808 
   89.200  -14.618  -47.260 
   89.600  -10.966  -45.934 
   90.000  -15.976  -43.794 
   90.400  -11.204  -39.108 
   90.800  -11.831  -40.737 
   91.200  -10.146  -39.518 
   91.600  -12.359  -39.639 
   92.000   -9.482  -37.571 
   92.400  -13.658  -44.727 
   92.800  -13.379  -41.402 
   93.200  -13.766  -42.535 
   93.600  -14.641  -43.394 
   94.000  -16.677  -41.320 
   94.400  -18.044  -34.242 
   94.800  -16.135  -41.515 
   95.200  -20.304  -41.393 
   95.600  -19.326  -57.337 
   96.000  -20.489  -47.753 
   96.400  -18.994  -44.642 
   96.800  -16.655  -37.256 
   97.200  -16.338  -29.323 
   97.600  -18.131  -34.493 
   98.000  -14.111  -30.986 
   98.400  -13.837  -35.458 
   98.800  -14.912  -44.113 
   99.200  -13.101  -47.225 
   99.600  -15.319  -39.568 
  100.000  -12.322  -47.456 
  100.400  -10.522  -45.842 
  100.800  -12.697  -41.318 
  101.200  -11.259  -38.058 
  101.600   -4.653  -27.869 
  102.000   -4.981  -24.817 
  102.400   -9.485  -27.487 
  102.800   -9.012  -23.604 
  103.200   -9.025  -20.604 
  103.600  -13.276  -21.205 
  104.000  -15.925  -30.708 
  104.400  -18.025  -29.329 
  104.800  -14.053  -37.278 
  105.200  -11.678  -36.839 
  105.600  -12.524  -40.173 
  106.000  -14.248  -34.689 
  106.400  -12.834  -30.113 
  106.800  -11.374  -34.100 
  107.200  -12.159  -29.037 
  107.600  -12.815  -27.892 
  108.000  -14.180  -27.657 
  108.400  -13.841  -25.984 
  108.800  -13.598  -21.832 
  109.200  -18.515  -33.865 
  109.600  -15.501  -41.688 
  110.000  -17.962  -41.935 
  110.400  -17.407  -46.497 
  110.800  -17.965  -49.939 
  111.200  -20.691  -52.915 
  111.600  -20.383  -55.310 
  112.000  -18.142  -54.817 
  112.400  -18.380  -53.779 
  112.800  -18.819  -50.587 
  113.200  -16.063  -49.885 
  113.600  -17.821  -50.381 
  114.000  -16.302  -46.470 
  114.400  -21.296  -34.610 
  114.800  -18.998  -40.157 
  115.200  -20.046  -43.253 
  115.600  -21.848  -40.330 
  116.000  -16.596  -37.994 
  116.400  -15.195  -42.199 
  116.800  -15.024  -43.885 
  117.200  -14.756  -38.960 
  117.600  -14.724  -42.784 
  118.000  -16.138  -33.368 
  118.400  -19.945  -28.695 
  118.800  -20.439  -24.760 
  119.200  -23.216  -22.749 
  119.600  -23.589  -23.288 
  120.000  -23.307  -16.490 
  120.400  -21.985  -15.485 
  120.800  -19.884  -16.428 
  121.200  -19.637  -13.945 
  121.600  -22.829  -15.749 
  122.000  -21.467  -17.016 
  122.400  -20.155  -16.030 
  122.800  -21.081  -20.318 
  123.200  -21.071  -17.856 
  123.600  -21.490  -14.932 
  124.000  -22.092  -13.898 
  124.400  -20.073  -12.672 
  124.800  -20.879  -14.283 
  125.200  -20.878  -21.060 
  125.600  -21.976  -26.087 
  126.000  -18.577  -25.171 
  126.400  -19.251  -26.777 
  126.800  -15.483  -29.439 
  127.200  -18.117  -30.091 
  127.600  -17.671  -36.488 
  128.000  -16.083  -29.952 
  128.400  -16.125  -28.281 
  128.800  -16.999  -25.676 
  129.200  -18.557  -26.453 
  129.600  -15.326  -28.562 
  130.000  -14.815  -25.979 
  130.400  -17.501  -30.374 
  130.800  -14.785  -35.019 
  131.200  -15.919  -30.872 
  131.600  -15.268  -28.808 
  132.000  -18.337  -36.788 
  132.400  -15.559  -36.323 
  132.800  -14.649  -34.162 
  133.200  -17.705  -36.515 
  133.600  -12.587  -34.035 
  134.000  -13.826  -26.513 
  134.400  -13.544  -22.954 
  134.800  -16.748  -17.460 
  135.200  -17.391  -10.333 
  135.600  -10.486  -17.917 
  136.000  -11.668  -18.605 
  136.400  -13.116  -18.740 
  136.800  -11.771  -17.661 
  137.200  -11.998  -17.080 
  137.600   -7.842  -17.060 
  138.000   -8.543  -15.420 
  138.400  -13.248  -20.784 
  138.800  -12.102  -13.345 
  139.200  -10.027  -10.910 
  139.600  -17.914   -6.598 
  140.000  -15.161   -4.746 
  140.400  -12.435   -8.852 
  140.800  -20.517  -12.967 
  141.200  -15.834  -15.705 
  141.600  -14.538  -25.862 
  142.000  -13.030  -24.779 
  142.400  -11.321  -26.649 
  142.800  -10.289  -33.237 
  143.200   -8.404  -21.949 
  143.600  -10.788  -24.002 
  144.000   -9.129  -16.487 
  144.400   -9.835  -22.783 
  144.800   -9.386  -25.803 
  145.200   -5.922  -17.661 
  145.600  -18.278  -24.206 
  146.000  -14.362  -19.078 
  146.400  -16.110  -20.970 
  146.800  -22.704  -21.002 
  147.200  -19.807  -23.394 
  147.600  -15.696  -17.285 
  148.000  -13.212  -17.810 
  148.400  -12.433  -17.128 
  148.800  -11.704   -9.152 
  149.200  -12.217   -9.832 
  149.600  -12.547  -10.587 
  150.000  -10.203  -18.392 
  150.400   -9.897  -27.257 
  150.800  -10.865  -30.086 
  151.200  -10.874  -32.827 
  151.600  -14.353  -26.393 
  152.000   -8.429  -22.680 
  152.400  -12.939  -22.924 
  152.800  -18.451  -20.416 
  153.200  -17.473  -20.682 
  153.600  -18.259  -19.179 
  154.000  -19.836  -14.377 
  154.400  -13.091  -22.706 
  154.800  -11.953  -17.302 
  155.200  -14.916  -15.503 
  155.600  -17.776  -13.579 
  156.000   -9.648   -7.259 
  156.400   -7.981  -16.499 
  156.800   -2.084  -13.654 
  157.200   -8.036   -8.489 
  157.600  -11.719  -10.108 
  158.000  -13.453   -9.612 
  158.400   -6.463   -4.193 
  158.800   -3.082   -5.124 
  159.200   -7.886   -4.482 
  159.600   -2.030   -5.651 
  160.000  -11.227   -5.071 
  160.400   -6.977   -6.337 
  160.800   -8.487  -11.568 
  161.200  -10.093  -11.301 
  161.600  -14.081   -2.917 
  162.000  -14.494   -0.498 
  162.400  -17.908   -0.703 
  162.800  -16.774   -3.571 
  163.200  -14.022   -0.508 
  163.600  -15.786  -11.251 
  164.000  -10.029  -14.293 
  164.400   -8.624  -10.948 
  164.800  -13.438  -12.310 
  165.200  -14.534  -10.864 
  165.600  -13.662  -16.300 
  166.000  -16.490  -18.980 
  166.400  -13.976  -19.637 
  166.800  -17.398  -21.944 
  167.200  -15.381  -24.656 
  167.600  -17.077  -28.042 
  168.000  -15.269  -22.479 
  168.400  -15.188  -26.412 
  168.800  -12.199  -31.406 
  169.200  -12.734  -28.810 
  169.600  -12.183  -29.790 
  170.000  -10.743  -32.067 
  170.400  -11.368  -33.381 
  170.800  -10.098  -30.421 
  171.200  -10.506  -30.258 
  171.600   -9.761  -29.951 
  172.000  -10.646  -34.599 
  172.400  -10.757  -37.299 
  172.800   -8.390  -42.665 
  173.200  -12.540  -44.336 
  173.600  -19.318  -38.486 
  174.000  -19.750  -38.223 
  174.400  -18.928  -43.931 
  174.800  -20.799  -38.808 
  175.200  -18.820  -38.995 
  175.600  -19.005  -32.757 
  176.000  -17.722  -29.570 
  176.400  -15.014  -23.338 
  176.800  -20.066  -20.606 
  177.200  -14.435  -19.998 
  177.600  -15.290  -21.952 
  178.000  -14.923  -20.743 
  178.400  -19.917  -20.006 
  178.800  -16.447  -21.996 
  179.200  -18.562  -25.074 
  179.600  -15.871  -27.957 
  180.000  -18.351  -26.320 
  180.400  -16.341  -23.526 
  180.800  -14.939  -22.904 
  181.200  -19.701  -23.260 
  181.600  -20.651  -28.872 
  182.000  -20.742  -25.753 
  182.400  -19.630  -18.215 
  182.800  -21.292  -16.154 
  183.200  -22.381  -10.677 
  183.600  -20.621  -17.599 
  184.000  -18.372  -22.730 
  184.400  -19.917  -22.498 
  184.800  -19.730  -20.888 
  185.200  -19.373  -24.534 
  185.600  -20.448  -19.133 
  186.000  -20.497  -23.332 
  186.400  -20.188  -28.477 
  186.800  -22.802  -29.165 
  187.200  -22.657  -25.583 
  187.600  -21.630  -30.188 
  188.000  -19.080  -25.819 
  188.400  -17.092  -27.066 
  188.800  -21.828  -24.481 
  189.200  -21.092  -24.297 
  189.600  -23.623  -26.068 
  190.000  -19.937  -28.960 
  190.400  -21.547  -29.432 
  190.800  -19.149  -27.900 
  191.200  -19.938  -29.615 
  191.600  -23.184  -33.333 
  192.000  -19.656  -31.846 
  192.400  -19.248  -32.578 
  192.800  -18.470  -30.008 
  193.200  -18.123  -35.171 
  193.600  -15.085  -33.382 
  194.000  -22.716  -29.611 
  194.400  -18.258  -28.923 
  194.800  -17.987  -39.681 
  195.200  -19.659  -34.533 
  195.600  -16.833  -27.623 
  196.000  -22.347  -29.062 
  196.400  -12.180  -34.960 
  196.800  -16.316  -31.219 
  197.200  -14.272  -19.987 
  197.600  -15.468  -10.915 
  198.000  -14.470  -11.192 
  198.400  -14.584   -9.208 
  198.800  -13.410   -4.440 
  199.200  -12.703   -8.670 
  199.600  -11.918  -10.617 
  200.000  -15.340   -9.442 
  200.400  -12.675  -18.109 
  200.800  -15.060  -28.930 
  201.200   -9.422  -31.999 
  201.600  -13.874  -37.743 
  202.000  -16.717  -36.796 
  202.400  -11.287  -40.863 
  202.800  -10.817  -45.702 
  203.200  -14.233  -45.930 
  203.600  -14.711  -38.553 
  204.000  -10.957  -37.250 
  204.400  -14.943  -34.025 
  204.800  -12.208  -28.660 
  205.200  -13.109  -29.091 
  205.600  -14.997  -32.471 
  206.000  -16.466  -27.943 
  206.400  -12.509  -31.300 
  206.800  -14.109  -35.318 
  207.200   -8.996  -34.610 
  207.600  -13.560  -34.226 
  208.000  -13.219  -34.426 
  208.400   -5.650  -33.917 
  208.800   -3.359  -33.451 
  209.200   -1.576  -25.647 
  209.600   -4.026  -32.151 
  210.000   -5.773  -35.327 
  210.400   -9.334  -34.554 
  210.800   -6.971  -30.953 
  211.200   -5.974  -31.298 
  211.600   -8.932  -30.068 
  212.000   -7.441  -29.608 
  212.400   -4.602  -32.259 
  212.800  -10.157  -32.191 
  213.200   -7.560  -32.719 
  213.600   -6.166  -31.485 
  214.000   -4.270  -30.961 
  214.400   -6.514  -29.291 
  214.800   -9.619  -28.255 
  215.200   -9.661  -30.326 
  215.600   -8.294  -31.751 
  216.000   -7.720  -32.225 
  216.400   -3.297  -30.810 
  216.800   -7.854  -29.117 
  217.200   -0.248  -31.207 
  217.600   -0.141  -34.889 
  218.000  -11.049  -38.734 
  218.400   -1.775  -37.583 
  218.800   -8.328  -36.701 
  219.200   -7.912  -37.710 
  219.600  -10.063  -37.262 
  220.000   -4.899  -33.153 
  220.400   -6.515  -33.536 
  220.800   -3.909  -30.413 
  221.200   -5.958  -28.913 
  221.600   -7.127  -24.749 
  222.000   -9.496  -29.178 
  222.400  -12.117  -25.794 
  222.800   -8.193  -23.146 
  223.200   -3.691  -24.386 
  223.600   -7.249  -27.595 
  224.000   -4.828  -25.327 
  224.400   -5.004  -26.554 
  224.800   -5.695  -27.517 
  225.200  -11.325  -32.542 
  225.600   -7.385  -31.249 
  226.000   -8.345  -34.161 
  226.400   -4.484  -31.095 
  226.800   -2.479  -34.000 
  227.200   -6.508  -33.951 
  227.600   -7.067  -35.724 
  228.000   -6.180  -31.028 
  228.400   -7.547  -38.697 
  228.800  -12.096  -37.783 
  229.200   -9.100  -37.006 
  229.600  -10.595  -42.801 
  230.000   -9.677  -39.287 
  230.400   -8.815  -38.993 
  230.800   -9.770  -44.742 
  231.200  -10.477  -45.950 
  231.600   -9.330  -45.542 
  232.000  -10.392  -43.477 
  232.400   -7.846  -43.558 
  232.800   -7.828  -42.592 
  233.200   -8.466  -39.343 
  233.600   -7.161  -44.838 
  234.000   -4.431  -45.071 
  234.400   -7.978  -43.031 
  234.800   -6.589  -42.342 
  235.200   -6.782  -40.272 
  235.600   -8.535  -40.818 
  236.000   -8.641  -44.385 
  236.400   -8.639  -45.121 
  236.800   -9.143  -42.074 
  237.200   -7.527  -41.828 
  237.600   -8.791  -38.886 
  238.000   -9.469  -34.989 
  238.400   -8.283  -36.543 
  238.800   -7.580  -41.346 
  239.200   -6.762  -38.908 
  239.600   -8.050  -36.666 
  240.000   -8.725  -33.762 
  240.400  -10.092  -32.403 
  240.800   -8.735  -30.578 
  241.200   -7.987  -34.640 
  241.600   -7.631  -27.583 
  242.000   -9.954  -26.076 
  242.400   -9.407  -29.342 
  242.800  -12.074  -27.852 
  243.200  -11.533  -28.941 
  243.600  -11.045  -26.159 
  244.000   -6.204  -30.435 
  244.400  -11.165  -27.036 
  244.800   -9.976  -31.821 
  245.200  -11.229  -30.065 
  245.600   -4.362  -32.078 
  246.000   -2.396  -26.586 
  246.400   -2.200  -20.878 
  246.800   -8.308  -25.573 
  247.200   -9.378  -17.593 
  247.600   -5.790  -17.353 
  248.000   -5.459  -15.955 
  248.400   -5.395  -19.507 
  248.800   -3.131  -28.207 
  249.200   -1.912  -22.211 
  249.600   -5.023  -28.332 
  250.000   -3.696  -27.755 
  250.400    2.353  -26.703 
  250.800   -8.463  -19.458 
  251.200   -6.668  -18.848 
  251.600   -5.649  -14.546 
  252.000   -5.191  -19.470 
  252.400   -8.098  -19.710 
  252.800   -7.534  -27.921 
  253.200   -7.166  -20.249 
  253.600  -11.565  -30.403 
  254.000  -12.990  -33.014 
  254.400  -10.305  -32.210 
  254.800   -8.063  -20.952 
  255.200  -13.813  -21.523 
  255.600  -15.902  -14.555 
  256.000  -16.684  -23.512 
  256.400  -13.555  -23.551 
  256.800  -11.632  -26.152 
  257.200  -13.546  -28.492 
  257.600  -11.010  -26.566 
  258.000  -14.831  -19.288 
  258.400  -14.318  -21.033 
  258.800  -13.132  -18.008 
  259.200  -12.042  -21.920 
  259.600  -15.622  -18.126 
  260.000  -19.535  -23.602 
  260.400  -21.539  -30.973 
  260.800  -21.702  -26.841 
  261.200  -22.230  -24.007 
  261.600  -23.381  -16.495 
  262.000  -19.767  -16.875 
  262.400  -17.145  -14.149 
  262.800  -14.553  -12.954 
  263.200  -15.682  -18.883 
  263.600  -15.625  -21.557 
  264.000  -17.016  -16.514 
  264.400  -16.581  -19.161 
  264.800  -16.090  -19.680 
  265.200  -16.701   -9.631 
  265.600  -21.935  -14.811 
  266.000  -21.584  -24.643 
  266.400  -19.520  -25.597 
  266.800  -19.374  -24.481 
  267.200  -18.359  -25.729 
  267.600  -19.138  -25.702 
  268.000  -15.687  -32.256 
  268.400  -17.953  -19.353 
  268.800  -18.094  -22.519 
  269.200  -17.890  -25.202 
  269.600  -14.147  -17.089 
  270.000  -17.889  -15.709 
  270.400  -18.259  -17.352 
  270.800  -16.748  -15.773 
  271.200  -18.949  -14.480 
  271.600  -17.859  -17.854 
  272.000  -19.021  -18.215 
  272.400  -20.046  -20.767 
  272.800  -18.866  -16.060 
  273.200  -20.412  -17.104 
  273.600  -20.001  -14.840 
  274.000  -20.909   -4.176 
  274.400  -18.138   -7.906 
  274.800  -21.188   -6.281 
  275.200  -18.680  -12.531 
  275.600  -18.517  -14.570 
  276.000  -14.821  -13.259 
  276.400  -13.277   -7.299 
  276.800  -14.071   -5.358 
  277.200  -13.614   -6.116 
  277.600  -16.375   -3.328 
  278.000  -15.143   -6.953 
  278.400  -11.286   -3.753 
  278.800  -11.552  -13.999 
  279.200   -8.492  -12.349 
  279.600   -7.468  -15.826 
  280.000   -7.357  -12.204 
  280.400   -7.275  -13.608 
  280.800   -6.879   -8.237 
  281.200   -3.151  -17.321 
  281.600   -5.704  -13.911 
  282.000   -6.753  -16.595 
  282.400   -8.341  -17.786 
  282.800   -6.965  -20.980 
  283.200   -6.399  -22.353 
  283.600   -6.335  -23.168 
  284.000   -1.813  -23.668 
  284.400   -8.426  -19.593 
  284.800   -6.161  -29.117 
  285.200   -8.004  -28.463 
  285.600  -13.684  -26.998 
  286.000  -14.906  -28.232 
  286.400  -18.111  -27.542 
  286.800  -14.946  -31.297 
  287.200  -12.896  -29.305 
  287.600  -15.111  -27.539 
  288.000  -15.719  -23.289 
  288.400  -16.968  -20.039 
  288.800  -17.744  -27.440 
  289.200  -16.799  -31.823 
  289.600  -17.686  -29.096 
  290.000  -19.126  -27.760 
  290.400  -13.289  -26.117 
  290.800   -9.986  -23.137 
  291.200  -15.618  -27.391 
  291.600  -18.008  -26.719 
  292.000  -14.432  -27.291 
  292.400  -14.152  -27.983 
  292.800  -15.565  -23.095 
  293.200  -13.304  -24.853 
  293.600  -11.814  -31.343 
  294.000  -16.033  -23.443 
  294.400  -19.864  -14.882 
  294.800  -16.334  -13.058 
  295.200  -15.399  -10.335 
  295.600  -14.545  -12.306 
  296.000  -13.291   -5.280 
  296.400  -14.309   -6.871 
  296.800  -11.718  -12.395 
  297.200  -14.071  -19.044 
  297.600  -15.293  -23.888 
  298.000  -13.530  -18.873 
  298.400  -10.504  -17.912 
  298.800  -13.404  -16.143 
  299.200  -11.611  -11.025 
  299.600  -16.953  -17.338 
  300.000  -14.489  -21.391 
  300.400  -14.122  -14.661 
  300.800  -14.776  -19.372 
  301.200  -14.794  -17.544 
  301.600  -11.015  -15.752 
  302.000  -11.796  -23.404 
  302.400  -14.164  -12.895 
  302.800  -21.969   -7.751 
  303.200  -16.831  -12.582 
  303.600  -16.724  -21.527 
  304.000  -17.993  -14.896 
  304.400  -18.902  -11.791 
  304.800  -24.548  -15.119 
  305.200  -23.993  -15.446 
  305.600  -22.898   -7.909 
  306.000  -22.542   -4.875 
  306.400  -21.616   -8.839 
  306.800  -23.285  -11.571 
  307.200  -25.431   -9.779 
  307.600  -23.567   -9.617 
  308.000  -23.081   -7.551 
  308.400  -22.387   -2.843 
  308.800  -22.153   -3.985 
  309.200  -22.766    0.205 
  309.600  -18.118   -7.463 
  310.000  -18.769   -3.705 
  310.400  -17.783   -7.791 
  310.800  -19.507   -5.267 
  311.200  -16.301   -5.172 
  311.600  -15.217    0.287 
  312.000  -11.562    9.146 
  312.400  -10.488    1.950 
  312.800   -7.992    1.001 
  313.200   -7.408   -2.143 
  313.600   -3.036  -12.383 
  314.000   -3.270  -15.530 
  314.400   -6.665  -10.279 
  314.800   -9.317   -9.836 
  315.200  -10.753   -8.277 
  315.600  -10.894   -4.962 
  316.000   -6.180    2.419 
  316.400   -5.343    1.623 
  316.800   -9.555    4.561 
  317.200  -12.932   -4.109 
  317.600  -10.515   -6.305 
  318.000  -11.134  -10.778 
  318.400  -12.486  -12.175 
  318.800  -16.552   -8.364 
  319.200  -15.168  -10.425 
  319.600  -13.322   -1.617 
  320.000  -13.126    2.312 
  320.400  -13.935   -6.662 
  320.800  -13.623   -5.321 
  321.200   -8.989   -7.815 
  321.600  -13.116  -13.007 
  322.000  -14.422  -15.787 
  322.400  -14.812  -20.143 
  322.800  -14.476  -21.270 
  323.200  -12.411  -20.954 
  323.600  -13.001  -15.891 
  324.000  -14.719  -20.243 
  324.400  -12.114  -25.550 
  324.800   -8.298  -32.482 
  325.200   -7.227  -28.561 
  325.600   -9.079  -40.461 
  326.000   -7.995  -37.659 
  326.400   -8.103  -38.711 
  326.800  -10.808  -36.641 
  327.200  -17.290  -24.599 
  327.600  -15.713  -24.571 
  328.000  -11.734  -19.974 
  328.400  -16.254  -28.637 
  328.800  -17.020  -26.614 
  329.200  -15.314  -23.539 
  329.600  -16.639  -23.263 
  330.000  -17.538  -18.572 
  330.400  -18.514  -16.236 
  330.800  -19.937  -12.516 
  331.200  -19.376  -15.533 
  331.600  -17.529  -16.300 
  332.000  -18.829  -15.067 
  332.400  -21.213  -24.805 
  332.800  -18.781  -31.834 
  333.200  -18.079  -34.703 
  333.600  -17.937  -39.618 
  334.000  -18.138  -39.466 
  334.400  -18.727  -38.377 
  334.800  -18.090  -44.975 
  335.200  -17.868  -42.707 
  335.600  -21.738  -46.261 
  336.000  -16.767  -52.318 
  336.400  -19.845  -49.666 
  336.800  -20.736  -54.118 
  337.200  -20.211  -54.908 
  337.600  -21.282  -50.564 
  338.000  -19.798  -53.104 
  338.400  -20.256  -45.697 
  338.800  -18.532  -42.410 
  339.200  -20.996  -46.787 
  339.600  -21.243  -42.496 
  340.000  -24.185  -37.745 
  340.400  -24.924  -38.933 
  340.800  -24.094  -39.930 
  341.200  -23.226  -31.810 
  341.600  -19.831  -32.519 
  342.000  -21.422  -38.111 
  342.400  -20.153  -35.967 
  342.800  -19.813  -40.172 
  343.200  -20.375  -36.833 
  343.600  -15.755  -26.125 
  344.000  -20.433  -27.911 
  344.400  -23.166  -36.589 
  344.800  -26.128  -33.971 
  345.200  -23.492  -35.847 
  345.600  -24.870  -33.658 
  346.000  -22.108  -38.335 
  346.400  -21.488  -48.533 
  346.800  -25.699  -48.243 
  347.200  -28.189  -51.634 
  347.600  -25.977  -44.513 
  348.000  -27.407  -41.753 
